fecha,distribuidora,provincia,municipio,subestacion,tension_kv,disponible_neta,ccaa
2025-11-01,ERedes,Asturias,PEÑAMELLERA BAJA,SE PANES,24.0,0.2,
2025-12-01,ERedes,Asturias,PEÑAMELLERA BAJA,SE PANES,24.0,0.2,
2026-01-01,ERedes,Asturias,PEÑAMELLERA BAJA,SE PANES,24.0,0.2,
2026-02-01,ERedes,Asturias,PEÑAMELLERA BAJA,SE PANES,24.0,0.2,
2026-03-01,ERedes,Asturias,PEÑAMELLERA BAJA,SE PANES,24.0,0.2,
2025-10-01,ERedes,Madrid,PINTO,SE PINTO ARENAL,20.0,5.0,
2025-11-01,ERedes,Madrid,PINTO,SE PINTO ARENAL,20.0,2.0,
2025-12-01,ERedes,Madrid,PINTO,SE PINTO ARENAL,20.0,2.0,
2026-01-01,ERedes,Madrid,PINTO,SE PINTO ARENAL,20.0,0.0,
2026-02-01,ERedes,Madrid,PINTO,SE PINTO ARENAL,20.0,0.0,
2026-03-01,ERedes,Madrid,PINTO,SE PINTO ARENAL,20.0,0.0,
2025-10-01,ERedes,Madrid,PINTO,SE PINTO AYUDEN,20.0,5.0,
2025-11-01,ERedes,Madrid,PINTO,SE PINTO AYUDEN,20.0,2.0,
2025-12-01,ERedes,Madrid,PINTO,SE PINTO AYUDEN,20.0,2.0,
2026-01-01,ERedes,Madrid,PINTO,SE PINTO AYUDEN,20.0,-4.0,
2026-02-01,ERedes,Madrid,PINTO,SE PINTO AYUDEN,20.0,-4.0,
2026-03-01,ERedes,Madrid,PINTO,SE PINTO AYUDEN,20.0,-4.0,
2025-10-01,ERedes,Barcelona,SALLENT,SE PLANS DE LA SALA,25.0,-10.0,
2025-11-01,ERedes,Barcelona,SALLENT,SE PLANS DE LA SALA,25.0,-10.0,
2025-12-01,ERedes,Barcelona,SALLENT,SE PLANS DE LA SALA,25.0,-10.0,
2026-01-01,ERedes,Barcelona,SALLENT,SE PLANS DE LA SALA,25.0,-10.0,
2026-02-01,ERedes,Barcelona,SALLENT,SE PLANS DE LA SALA,25.0,-10.0,
2026-03-01,ERedes,Barcelona,SALLENT,SE PLANS DE LA SALA,25.0,-10.0,
2025-10-01,ERedes,Barcelona,SALLENT,SE PLANS DE LA SALA,110.0,0.0,
2025-11-01,ERedes,Barcelona,SALLENT,SE PLANS DE LA SALA,110.0,0.0,
2025-12-01,ERedes,Barcelona,SALLENT,SE PLANS DE LA SALA,110.0,0.0,
2026-01-01,ERedes,Barcelona,SALLENT,SE PLANS DE LA SALA,110.0,0.0,
2026-02-01,ERedes,Barcelona,SALLENT,SE PLANS DE LA SALA,110.0,0.0,
2026-03-01,ERedes,Barcelona,SALLENT,SE PLANS DE LA SALA,110.0,0.0,
2025-10-01,ERedes,Asturias,PRAVIA,SE PRAVIA,22.0,-12.0,
2025-11-01,ERedes,Asturias,PRAVIA,SE PRAVIA,22.0,0.0,
2025-12-01,ERedes,Asturias,PRAVIA,SE PRAVIA,22.0,0.0,
2026-01-01,ERedes,Asturias,PRAVIA,SE PRAVIA,22.0,0.0,
2026-02-01,ERedes,Asturias,PRAVIA,SE PRAVIA,22.0,0.0,
2026-03-01,ERedes,Asturias,PRAVIA,SE PRAVIA,22.0,0.0,
2025-10-01,ERedes,Asturias,PRAVIA,SE PRAVIA,50.0,-36.0,
2025-11-01,ERedes,Asturias,PRAVIA,SE PRAVIA,50.0,0.0,
2025-12-01,ERedes,Asturias,PRAVIA,SE PRAVIA,50.0,0.0,
2026-01-01,ERedes,Asturias,PRAVIA,SE PRAVIA,50.0,0.0,
2026-02-01,ERedes,Asturias,PRAVIA,SE PRAVIA,50.0,0.0,
2026-03-01,ERedes,Asturias,PRAVIA,SE PRAVIA,50.0,0.0,
2025-10-01,ERedes,Asturias,SANTO ADRIANO,SE PRIAÑES,22.0,-5.0,
2025-11-01,ERedes,Asturias,SANTO ADRIANO,SE PRIAÑES,22.0,0.0,
2025-12-01,ERedes,Asturias,SANTO ADRIANO,SE PRIAÑES,22.0,0.0,
2026-01-01,ERedes,Asturias,SANTO ADRIANO,SE PRIAÑES,22.0,0.0,
2026-02-01,ERedes,Asturias,SANTO ADRIANO,SE PRIAÑES,22.0,0.0,
2026-03-01,ERedes,Asturias,SANTO ADRIANO,SE PRIAÑES,22.0,0.0,
2025-10-01,ERedes,Asturias,SANTO ADRIANO,SE PRIAÑES,50.0,0.0,
2025-11-01,ERedes,Asturias,SANTO ADRIANO,SE PRIAÑES,50.0,0.0,
2025-12-01,ERedes,Asturias,SANTO ADRIANO,SE PRIAÑES,50.0,0.0,
2026-01-01,ERedes,Asturias,SANTO ADRIANO,SE PRIAÑES,50.0,0.0,
2026-02-01,ERedes,Asturias,SANTO ADRIANO,SE PRIAÑES,50.0,0.0,
2026-03-01,ERedes,Asturias,SANTO ADRIANO,SE PRIAÑES,50.0,0.0,
2025-10-01,ERedes,Asturias,PROAZA,SE PROAZA CENTRAL,22.0,0.0,
2025-11-01,ERedes,Asturias,PROAZA,SE PROAZA CENTRAL,22.0,0.0,
2025-12-01,ERedes,Asturias,PROAZA,SE PROAZA CENTRAL,22.0,0.0,
2026-01-01,ERedes,Asturias,PROAZA,SE PROAZA CENTRAL,22.0,0.0,
2026-02-01,ERedes,Asturias,PROAZA,SE PROAZA CENTRAL,22.0,0.0,
2026-03-01,ERedes,Asturias,PROAZA,SE PROAZA CENTRAL,22.0,0.0,
2025-10-01,ERedes,Asturias,PROAZA,SE PROAZA CENTRAL,50.0,0.0,
2025-11-01,ERedes,Asturias,PROAZA,SE PROAZA CENTRAL,50.0,0.0,
2025-12-01,ERedes,Asturias,PROAZA,SE PROAZA CENTRAL,50.0,0.0,
2026-01-01,ERedes,Asturias,PROAZA,SE PROAZA CENTRAL,50.0,0.0,
2026-02-01,ERedes,Asturias,PROAZA,SE PROAZA CENTRAL,50.0,0.0,
2026-03-01,ERedes,Asturias,PROAZA,SE PROAZA CENTRAL,50.0,0.0,
2025-10-01,ERedes,Asturias,PROAZA,SE PROAZA CENTRAL,132.0,0.0,
2025-11-01,ERedes,Asturias,PROAZA,SE PROAZA CENTRAL,132.0,0.0,
2025-12-01,ERedes,Asturias,PROAZA,SE PROAZA CENTRAL,132.0,0.0,
2026-01-01,ERedes,Asturias,PROAZA,SE PROAZA CENTRAL,132.0,0.0,
2026-02-01,ERedes,Asturias,PROAZA,SE PROAZA CENTRAL,132.0,0.0,
2026-03-01,ERedes,Asturias,PROAZA,SE PROAZA CENTRAL,132.0,0.0,
2025-10-01,ERedes,Huesca,ISÁBENA,SE PUEBLA DE RODA,6.0,0.0,
2025-11-01,ERedes,Huesca,ISÁBENA,SE PUEBLA DE RODA,6.0,0.0,
2025-12-01,ERedes,Huesca,ISÁBENA,SE PUEBLA DE RODA,6.0,0.0,
2026-01-01,ERedes,Huesca,ISÁBENA,SE PUEBLA DE RODA,6.0,0.0,
2026-02-01,ERedes,Huesca,ISÁBENA,SE PUEBLA DE RODA,6.0,0.0,
2026-03-01,ERedes,Huesca,ISÁBENA,SE PUEBLA DE RODA,6.0,0.0,
2025-10-01,ERedes,Huesca,ISÁBENA,SE PUEBLA DE RODA,25.0,0.0,
2025-11-01,ERedes,Huesca,ISÁBENA,SE PUEBLA DE RODA,25.0,0.0,
2025-12-01,ERedes,Huesca,ISÁBENA,SE PUEBLA DE RODA,25.0,0.0,
2026-01-01,ERedes,Huesca,ISÁBENA,SE PUEBLA DE RODA,25.0,0.0,
2026-02-01,ERedes,Huesca,ISÁBENA,SE PUEBLA DE RODA,25.0,0.0,
2026-03-01,ERedes,Huesca,ISÁBENA,SE PUEBLA DE RODA,25.0,0.0,
2025-10-01,ERedes,Asturias,OVIEDO,SE PUERTO,22.0,0.0,
2025-11-01,ERedes,Asturias,OVIEDO,SE PUERTO,22.0,0.0,
2025-12-01,ERedes,Asturias,OVIEDO,SE PUERTO,22.0,0.0,
2026-01-01,ERedes,Asturias,OVIEDO,SE PUERTO,22.0,0.0,
2026-02-01,ERedes,Asturias,OVIEDO,SE PUERTO,22.0,0.0,
2026-03-01,ERedes,Asturias,OVIEDO,SE PUERTO,22.0,0.0,
2025-10-01,ERedes,Asturias,OVIEDO,SE PUERTO,50.0,0.0,
2025-11-01,ERedes,Asturias,OVIEDO,SE PUERTO,50.0,0.0,
2025-12-01,ERedes,Asturias,OVIEDO,SE PUERTO,50.0,0.0,
2026-01-01,ERedes,Asturias,OVIEDO,SE PUERTO,50.0,0.0,
2026-02-01,ERedes,Asturias,OVIEDO,SE PUERTO,50.0,0.0,
2026-03-01,ERedes,Asturias,OVIEDO,SE PUERTO,50.0,0.0,
2025-10-01,ERedes,Asturias,GIJÓN,SE PUERTO DE GIJON,22.0,1.0,
2025-11-01,ERedes,Asturias,GIJÓN,SE PUERTO DE GIJON,22.0,0.0,
2025-12-01,ERedes,Asturias,GIJÓN,SE PUERTO DE GIJON,22.0,0.0,
2026-01-01,ERedes,Asturias,GIJÓN,SE PUERTO DE GIJON,22.0,0.0,
2026-02-01,ERedes,Asturias,GIJÓN,SE PUERTO DE GIJON,22.0,0.0,
2026-03-01,ERedes,Asturias,GIJÓN,SE PUERTO DE GIJON,22.0,0.0,
2025-10-01,ERedes,Asturias,GIJÓN,SE PUERTO DE GIJON,132.0,5.0,
2025-12-01,ERedes,Asturias,GIJÓN,SE PUERTO DE GIJON,132.0,5.0,
2026-01-01,ERedes,Asturias,GIJÓN,SE PUERTO DE GIJON,132.0,5.0,
2026-02-01,ERedes,Asturias,GIJÓN,SE PUERTO DE GIJON,132.0,5.0,
2026-03-01,ERedes,Asturias,GIJÓN,SE PUERTO DE GIJON,132.0,5.0,
2025-10-01,ERedes,Asturias,GIJÓN,SE PUMARIN,22.0,-5.0,
2025-11-01,ERedes,Asturias,GIJÓN,SE PUMARIN,22.0,-5.0,
2025-12-01,ERedes,Asturias,GIJÓN,SE PUMARIN,22.0,-10.0,
2026-01-01,ERedes,Asturias,GIJÓN,SE PUMARIN,22.0,-10.0,
2026-02-01,ERedes,Asturias,GIJÓN,SE PUMARIN,22.0,-10.0,
2026-03-01,ERedes,Asturias,GIJÓN,SE PUMARIN,22.0,-10.0,
2025-10-01,ERedes,Asturias,GIJÓN,SE PUMARIN,50.0,10.0,
2025-11-01,ERedes,Asturias,GIJÓN,SE PUMARIN,50.0,10.0,
2025-12-01,ERedes,Asturias,GIJÓN,SE PUMARIN,50.0,10.0,
2026-01-01,ERedes,Asturias,GIJÓN,SE PUMARIN,50.0,10.0,
2026-02-01,ERedes,Asturias,GIJÓN,SE PUMARIN,50.0,10.0,
2026-03-01,ERedes,Asturias,GIJÓN,SE PUMARIN,50.0,10.0,
2025-10-01,ERedes,Asturias,GIJÓN,SE PUMARIN,132.0,-85.0,
2025-11-01,ERedes,Asturias,GIJÓN,SE PUMARIN,132.0,-85.0,
2025-12-01,ERedes,Asturias,GIJÓN,SE PUMARIN,132.0,-85.0,
2026-01-01,ERedes,Asturias,GIJÓN,SE PUMARIN,132.0,-85.0,
2026-02-01,ERedes,Asturias,GIJÓN,SE PUMARIN,132.0,-85.0,
2026-03-01,ERedes,Asturias,GIJÓN,SE PUMARIN,132.0,-85.0,
2025-10-01,ERedes,Valencia,QUART DE POBLET,SE QUART DEL POBLET,20.0,-9.0,
2025-11-01,ERedes,Valencia,QUART DE POBLET,SE QUART DEL POBLET,20.0,0.0,
2025-12-01,ERedes,Valencia/Valéncia,QUART DE POBLET,SE QUART DEL POBLET,20.0,0.0,
2026-01-01,ERedes,Valencia/Valéncia,QUART DE POBLET,SE QUART DEL POBLET,20.0,-9.0,
2026-02-01,ERedes,Valencia/Valéncia,QUART DE POBLET,SE QUART DEL POBLET,20.0,-9.0,
2026-03-01,ERedes,Valencia/Valéncia,QUART DE POBLET,SE QUART DEL POBLET,20.0,-9.0,
2025-10-01,ERedes,Asturias,NAVA,SE QUINTANA,24.0,0.0,
2025-11-01,ERedes,Asturias,NAVA,SE QUINTANA,24.0,0.0,
2025-12-01,ERedes,Asturias,NAVA,SE QUINTANA,24.0,0.0,
2026-01-01,ERedes,Asturias,NAVA,SE QUINTANA,24.0,0.0,
2026-02-01,ERedes,Asturias,NAVA,SE QUINTANA,24.0,0.0,
2026-03-01,ERedes,Asturias,NAVA,SE QUINTANA,24.0,0.0,
2025-10-01,ERedes,Asturias,NAVA,SE QUINTANA,50.0,0.0,
2025-11-01,ERedes,Asturias,NAVA,SE QUINTANA,50.0,0.0,
2025-12-01,ERedes,Asturias,NAVA,SE QUINTANA,50.0,0.0,
2026-01-01,ERedes,Asturias,NAVA,SE QUINTANA,50.0,0.0,
2026-02-01,ERedes,Asturias,NAVA,SE QUINTANA,50.0,0.0,
2026-03-01,ERedes,Asturias,NAVA,SE QUINTANA,50.0,0.0,
2025-10-01,ERedes,Asturias,RIBADESELLA,SE RIBADESELLA,24.0,0.0,
2025-11-01,ERedes,Asturias,RIBADESELLA,SE RIBADESELLA,24.0,0.0,
2025-12-01,ERedes,Asturias,RIBADESELLA,SE RIBADESELLA,24.0,0.0,
2026-01-01,ERedes,Asturias,RIBADESELLA,SE RIBADESELLA,24.0,0.0,
2026-02-01,ERedes,Asturias,RIBADESELLA,SE RIBADESELLA,24.0,0.0,
2026-03-01,ERedes,Asturias,RIBADESELLA,SE RIBADESELLA,24.0,0.0,
2025-10-01,ERedes,Asturias,RIBADESELLA,SE RIBADESELLA,50.0,0.0,
2025-11-01,ERedes,Asturias,RIBADESELLA,SE RIBADESELLA,50.0,0.0,
2025-12-01,ERedes,Asturias,RIBADESELLA,SE RIBADESELLA,50.0,0.0,
2026-01-01,ERedes,Asturias,RIBADESELLA,SE RIBADESELLA,50.0,0.0,
2026-02-01,ERedes,Asturias,RIBADESELLA,SE RIBADESELLA,50.0,0.0,
2026-03-01,ERedes,Asturias,RIBADESELLA,SE RIBADESELLA,50.0,0.0,
2025-10-01,ERedes,Alicante,ROJALES,SE ROJALES,20.0,-18.1,
2025-11-01,ERedes,Alicante,ROJALES,SE ROJALES,20.0,-18.1,
2025-12-01,ERedes,Alicante/Alacant,ROJALES,SE ROJALES,20.0,-18.1,
2026-01-01,ERedes,Alicante/Alacant,ROJALES,SE ROJALES,20.0,-18.1,
2026-02-01,ERedes,Alicante/Alacant,ROJALES,SE ROJALES,20.0,-18.1,
2026-03-01,ERedes,Alicante/Alacant,ROJALES,SE ROJALES,20.0,-18.1,
2025-10-01,ERedes,Asturias,GRADO,SE ROMIO,22.0,0.0,
2025-11-01,ERedes,Asturias,GRADO,SE ROMIO,22.0,0.0,
2025-12-01,ERedes,Asturias,GRADO,SE ROMIO,22.0,0.0,
2026-01-01,ERedes,Asturias,GRADO,SE ROMIO,22.0,5.0,
2026-02-01,ERedes,Asturias,GRADO,SE ROMIO,22.0,5.0,
2026-03-01,ERedes,Asturias,GRADO,SE ROMIO,22.0,5.0,
2025-10-01,ERedes,Asturias,GRADO,SE ROMIO,50.0,0.0,
2025-11-01,ERedes,Asturias,GRADO,SE ROMIO,50.0,0.0,
2025-12-01,ERedes,Asturias,GRADO,SE ROMIO,50.0,0.0,
2026-01-01,ERedes,Asturias,GRADO,SE ROMIO,50.0,5.0,
2026-02-01,ERedes,Asturias,GRADO,SE ROMIO,50.0,5.0,
2026-03-01,ERedes,Asturias,GRADO,SE ROMIO,50.0,5.0,
2025-10-01,ERedes,Asturias,GRADO,SE ROMIO,132.0,0.0,
2025-11-01,ERedes,Asturias,GRADO,SE ROMIO,132.0,0.0,
2025-12-01,ERedes,Asturias,GRADO,SE ROMIO,132.0,0.0,
2026-01-01,ERedes,Asturias,GRADO,SE ROMIO,132.0,10.0,
2026-02-01,ERedes,Asturias,GRADO,SE ROMIO,132.0,10.0,
2026-03-01,ERedes,Asturias,GRADO,SE ROMIO,132.0,10.0,
2025-10-01,ERedes,Valencia,SAGUNTO,SE SAGUNTO,20.0,-5.0,
2025-11-01,ERedes,Valencia,SAGUNTO,SE SAGUNTO,20.0,0.0,
2025-12-01,ERedes,Valencia/Valéncia,SAGUNT/SAGUNTO,SE SAGUNTO,20.0,0.0,
2026-01-01,ERedes,Valencia/Valéncia,SAGUNT/SAGUNTO,SE SAGUNTO,20.0,0.0,
2026-02-01,ERedes,Valencia/Valéncia,SAGUNT/SAGUNTO,SE SAGUNTO,20.0,0.0,
2026-03-01,ERedes,Valencia/Valéncia,SAGUNT/SAGUNTO,SE SAGUNTO,20.0,0.0,
2025-10-01,ERedes,Asturias,SALAS,SE SALAS,22.0,-16.0,
2025-11-01,ERedes,Asturias,SALAS,SE SALAS,22.0,-16.0,
2025-12-01,ERedes,Asturias,SALAS,SE SALAS,22.0,-16.0,
2026-01-01,ERedes,Asturias,SALAS,SE SALAS,22.0,-16.0,
2026-02-01,ERedes,Asturias,SALAS,SE SALAS,22.0,-16.0,
2026-03-01,ERedes,Asturias,SALAS,SE SALAS,22.0,-16.0,
2025-10-01,ERedes,Asturias,SALAS,SE SALAS,132.0,0.0,
2025-11-01,ERedes,Asturias,SALAS,SE SALAS,132.0,0.0,
2025-12-01,ERedes,Asturias,SALAS,SE SALAS,132.0,0.0,
2026-01-01,ERedes,Asturias,SALAS,SE SALAS,132.0,0.0,
2026-02-01,ERedes,Asturias,SALAS,SE SALAS,132.0,0.0,
2026-03-01,ERedes,Asturias,SALAS,SE SALAS,132.0,0.0,
2025-10-01,ERedes,Asturias,OVIEDO,SE SAN ESTEBAN,22.0,0.0,
2025-11-01,ERedes,Asturias,OVIEDO,SE SAN ESTEBAN,22.0,0.0,
2025-12-01,ERedes,Asturias,OVIEDO,SE SAN ESTEBAN,22.0,0.0,
2026-01-01,ERedes,Asturias,OVIEDO,SE SAN ESTEBAN,22.0,0.0,
2026-02-01,ERedes,Asturias,OVIEDO,SE SAN ESTEBAN,22.0,0.0,
2026-03-01,ERedes,Asturias,OVIEDO,SE SAN ESTEBAN,22.0,0.0,
2025-10-01,ERedes,Asturias,OVIEDO,SE SAN ESTEBAN,132.0,20.0,
2025-11-01,ERedes,Asturias,OVIEDO,SE SAN ESTEBAN,132.0,0.0,
2025-12-01,ERedes,Asturias,OVIEDO,SE SAN ESTEBAN,132.0,0.0,
2026-01-01,ERedes,Asturias,OVIEDO,SE SAN ESTEBAN,132.0,0.0,
2026-02-01,ERedes,Asturias,OVIEDO,SE SAN ESTEBAN,132.0,0.0,
2026-03-01,ERedes,Asturias,OVIEDO,SE SAN ESTEBAN,132.0,0.0,
2025-10-01,ERedes,Asturias,CANGAS DEL NARCEA,SE SIENRA,22.0,0.0,
2025-11-01,ERedes,Asturias,CANGAS DEL NARCEA,SE SIENRA,22.0,0.0,
2025-12-01,ERedes,Asturias,CANGAS DEL NARCEA,SE SIENRA,22.0,0.0,
2026-01-01,ERedes,Asturias,CANGAS DEL NARCEA,SE SIENRA,22.0,0.0,
2026-02-01,ERedes,Asturias,CANGAS DEL NARCEA,SE SIENRA,22.0,0.0,
2026-03-01,ERedes,Asturias,CANGAS DEL NARCEA,SE SIENRA,22.0,0.0,
2025-10-01,ERedes,Asturias,CANGAS DEL NARCEA,SE SIENRA,50.0,0.0,
2025-11-01,ERedes,Asturias,CANGAS DEL NARCEA,SE SIENRA,50.0,0.0,
2025-12-01,ERedes,Asturias,CANGAS DEL NARCEA,SE SIENRA,50.0,0.0,
2026-01-01,ERedes,Asturias,CANGAS DEL NARCEA,SE SIENRA,50.0,0.0,
2026-02-01,ERedes,Asturias,CANGAS DEL NARCEA,SE SIENRA,50.0,0.0,
2026-03-01,ERedes,Asturias,CANGAS DEL NARCEA,SE SIENRA,50.0,0.0,
2025-10-01,ERedes,Asturias,RIBERA DE ARRIBA,SE SOTO,132.0,30.0,
2025-11-01,ERedes,Asturias,RIBERA DE ARRIBA,SE SOTO,132.0,30.0,
2025-12-01,ERedes,Asturias,RIBERA DE ARRIBA,SE SOTO,132.0,30.0,
2026-01-01,ERedes,Asturias,RIBERA DE ARRIBA,SE SOTO,132.0,30.0,
2026-02-01,ERedes,Asturias,RIBERA DE ARRIBA,SE SOTO,132.0,30.0,
2026-03-01,ERedes,Asturias,RIBERA DE ARRIBA,SE SOTO,132.0,30.0,
2025-10-01,ERedes,Asturias,GOZÓN,SE TABIELLA,22.0,0.0,
2025-11-01,ERedes,Asturias,GOZÓN,SE TABIELLA,22.0,0.0,
2025-12-01,ERedes,Asturias,GOZÓN,SE TABIELLA,22.0,0.0,
2026-01-01,ERedes,Asturias,GOZÓN,SE TABIELLA,22.0,5.0,
2026-02-01,ERedes,Asturias,GOZÓN,SE TABIELLA,22.0,5.0,
2026-03-01,ERedes,Asturias,GOZÓN,SE TABIELLA,22.0,5.0,
2025-10-01,ERedes,Asturias,GOZÓN,SE TABIELLA,50.0,0.0,
2025-11-01,ERedes,Asturias,GOZÓN,SE TABIELLA,50.0,0.0,
2025-12-01,ERedes,Asturias,GOZÓN,SE TABIELLA,50.0,0.0,
2026-01-01,ERedes,Asturias,GOZÓN,SE TABIELLA,50.0,10.0,
2026-02-01,ERedes,Asturias,GOZÓN,SE TABIELLA,50.0,10.0,
2026-03-01,ERedes,Asturias,GOZÓN,SE TABIELLA,50.0,10.0,
2025-10-01,ERedes,Asturias,GOZÓN,SE TABIELLA,132.0,0.0,
2025-11-01,ERedes,Asturias,GOZÓN,SE TABIELLA,132.0,0.0,
2025-12-01,ERedes,Asturias,GOZÓN,SE TABIELLA,132.0,0.0,
2026-01-01,ERedes,Asturias,GOZÓN,SE TABIELLA,132.0,10.0,
2026-02-01,ERedes,Asturias,GOZÓN,SE TABIELLA,132.0,10.0,
2026-03-01,ERedes,Asturias,GOZÓN,SE TABIELLA,132.0,10.0,
2025-10-01,ERedes,Asturias,CORVERA,SE TRASONA,22.0,0.0,
2025-11-01,ERedes,Asturias,CORVERA,SE TRASONA,22.0,2.0,
2025-12-01,ERedes,Asturias,CORVERA,SE TRASONA,22.0,2.0,
2026-01-01,ERedes,Asturias,CORVERA,SE TRASONA,22.0,2.0,
2026-02-01,ERedes,Asturias,CORVERA,SE TRASONA,22.0,2.0,
2026-03-01,ERedes,Asturias,CORVERA,SE TRASONA,22.0,2.0,
2025-10-01,ERedes,Asturias,CORVERA,SE TRASONA,50.0,5.0,
2025-11-01,ERedes,Asturias,CORVERA,SE TRASONA,50.0,5.0,
2025-12-01,ERedes,Asturias,CORVERA,SE TRASONA,50.0,5.0,
2026-01-01,ERedes,Asturias,CORVERA,SE TRASONA,50.0,5.0,
2026-02-01,ERedes,Asturias,CORVERA,SE TRASONA,50.0,5.0,
2026-03-01,ERedes,Asturias,CORVERA,SE TRASONA,50.0,5.0,
2025-10-01,ERedes,Asturias,CORVERA,SE TRASONA,132.0,-150.0,
2025-11-01,ERedes,Asturias,CORVERA,SE TRASONA,132.0,0.0,
2025-12-01,ERedes,Asturias,CORVERA,SE TRASONA,132.0,0.0,
2026-01-01,ERedes,Asturias,CORVERA,SE TRASONA,132.0,0.0,
2026-02-01,ERedes,Asturias,CORVERA,SE TRASONA,132.0,0.0,
2026-03-01,ERedes,Asturias,CORVERA,SE TRASONA,132.0,0.0,
2025-10-01,ERedes,Asturias,CANGAS DEL NARCEA,SE VEGA RENGOS,22.0,0.0,
2025-11-01,ERedes,Asturias,CANGAS DEL NARCEA,SE VEGA RENGOS,22.0,0.0,
2025-12-01,ERedes,Asturias,CANGAS DEL NARCEA,SE VEGA RENGOS,22.0,0.0,
2026-01-01,ERedes,Asturias,CANGAS DEL NARCEA,SE VEGA RENGOS,22.0,0.0,
2026-02-01,ERedes,Asturias,CANGAS DEL NARCEA,SE VEGA RENGOS,22.0,0.0,
2026-03-01,ERedes,Asturias,CANGAS DEL NARCEA,SE VEGA RENGOS,22.0,0.0,
2025-10-01,ERedes,Asturias,CANGAS DEL NARCEA,SE VEGA RENGOS,50.0,-27.0,
2025-11-01,ERedes,Asturias,CANGAS DEL NARCEA,SE VEGA RENGOS,50.0,-27.0,
2025-12-01,ERedes,Asturias,CANGAS DEL NARCEA,SE VEGA RENGOS,50.0,-27.0,
2026-01-01,ERedes,Asturias,CANGAS DEL NARCEA,SE VEGA RENGOS,50.0,-27.0,
2026-02-01,ERedes,Asturias,CANGAS DEL NARCEA,SE VEGA RENGOS,50.0,-27.0,
2026-03-01,ERedes,Asturias,CANGAS DEL NARCEA,SE VEGA RENGOS,50.0,-27.0,
2025-10-01,ERedes,Asturias,OVIEDO,SE VEGUIN 1,24.0,2.0,
2025-11-01,ERedes,Asturias,OVIEDO,SE VEGUIN 1,24.0,2.0,
2025-12-01,ERedes,Asturias,OVIEDO,SE VEGUIN 1,24.0,2.0,
2026-01-01,ERedes,Asturias,OVIEDO,SE VEGUIN 1,24.0,2.0,
2026-02-01,ERedes,Asturias,OVIEDO,SE VEGUIN 1,24.0,2.0,
2026-03-01,ERedes,Asturias,OVIEDO,SE VEGUIN 1,24.0,2.0,
2025-10-01,ERedes,Valencia,SAGUNTO,SE VIDANOVA,20.0,-5.0,
2025-11-01,ERedes,Valencia,SAGUNTO,SE VIDANOVA,20.0,0.0,
2025-12-01,ERedes,Valencia/Valéncia,SAGUNT/SAGUNTO,SE VIDANOVA,20.0,0.0,
2026-01-01,ERedes,Valencia/Valéncia,SAGUNT/SAGUNTO,SE VIDANOVA,20.0,0.0,
2026-02-01,ERedes,Valencia/Valéncia,SAGUNT/SAGUNTO,SE VIDANOVA,20.0,0.0,
2026-03-01,ERedes,Valencia/Valéncia,SAGUNT/SAGUNTO,SE VIDANOVA,20.0,0.0,
2025-10-01,ERedes,Asturias,AVILÉS,SE VILLALEGRE,22.0,4.0,
2025-11-01,ERedes,Asturias,AVILÉS,SE VILLALEGRE,22.0,4.0,
2025-12-01,ERedes,Asturias,AVILÉS,SE VILLALEGRE,22.0,4.0,
2026-01-01,ERedes,Asturias,AVILÉS,SE VILLALEGRE,22.0,4.0,
2026-02-01,ERedes,Asturias,AVILÉS,SE VILLALEGRE,22.0,4.0,
2026-03-01,ERedes,Asturias,AVILÉS,SE VILLALEGRE,22.0,4.0,
2025-10-01,ERedes,Asturias,AVILÉS,SE VILLALEGRE,50.0,4.0,
2025-11-01,ERedes,Asturias,AVILÉS,SE VILLALEGRE,50.0,4.0,
2025-12-01,ERedes,Asturias,AVILÉS,SE VILLALEGRE,50.0,4.0,
2026-01-01,ERedes,Asturias,AVILÉS,SE VILLALEGRE,50.0,4.0,
2026-02-01,ERedes,Asturias,AVILÉS,SE VILLALEGRE,50.0,4.0,
2026-03-01,ERedes,Asturias,AVILÉS,SE VILLALEGRE,50.0,4.0,
2025-10-01,ERedes,Asturias,VILLAVICIOSA,SE VILLAVICIOSA,24.0,0.0,
2025-11-01,ERedes,Asturias,VILLAVICIOSA,SE VILLAVICIOSA,24.0,0.0,
2025-12-01,ERedes,Asturias,VILLAVICIOSA,SE VILLAVICIOSA,24.0,0.0,
2026-01-01,ERedes,Asturias,VILLAVICIOSA,SE VILLAVICIOSA,24.0,0.0,
2026-02-01,ERedes,Asturias,VILLAVICIOSA,SE VILLAVICIOSA,24.0,0.0,
2026-03-01,ERedes,Asturias,VILLAVICIOSA,SE VILLAVICIOSA,24.0,0.0,
2025-10-01,ERedes,Asturias,VILLAVICIOSA,SE VILLAVICIOSA,50.0,-40.0,
2025-11-01,ERedes,Asturias,VILLAVICIOSA,SE VILLAVICIOSA,50.0,-40.0,
2025-12-01,ERedes,Asturias,VILLAVICIOSA,SE VILLAVICIOSA,50.0,-40.0,
2026-01-01,ERedes,Asturias,VILLAVICIOSA,SE VILLAVICIOSA,50.0,-40.0,
2026-02-01,ERedes,Asturias,VILLAVICIOSA,SE VILLAVICIOSA,50.0,-40.0,
2026-03-01,ERedes,Asturias,VILLAVICIOSA,SE VILLAVICIOSA,50.0,-40.0,
