fecha,distribuidora,provincia,municipio,subestacion,tension_kv,disponible_bruta,disponible_neta,cap_gen_ocup,cap_gen_tram,ccaa
2024-09-02,REE,,,EL PALMAR,220,0.0,-34.0,493.0,34.0,Región de Murcia
2024-10-01,REE,,,EL PALMAR,220,0.0,-34.0,497.0,34.0,Región de Murcia
2024-11-04,REE,,,EL PALMAR,220,0.0,-34.0,497.0,34.0,Región de Murcia
2024-12-02,REE,,,EL PALMAR,220,0.0,-34.0,497.0,34.0,Región de Murcia
2025-01-02,REE,,,EL PALMAR,220,0.0,-34.0,494.0,34.0,Región de Murcia
2025-02-03,REE,,,EL PALMAR,220,0.0,-34.0,494.0,34.0,Región de Murcia
2025-03-03,REE,,,EL PALMAR,220,0.0,-34.0,494.0,34.0,Región de Murcia
2025-04-01,REE,,,EL PALMAR,220,0.0,0.0,494.0,,Región de Murcia
2025-05-05,REE,,,EL PALMAR,220,0.0,0.0,494.0,,Región de Murcia
2025-06-02,REE,,,EL PALMAR,220,0.0,0.0,494.0,,Región de Murcia
2025-07-01,REE,,,EL PALMAR,220,0.0,0.0,495.0,,Región de Murcia
2025-08-01,REE,,,EL PALMAR,220,0.0,0.0,495.0,,Región de Murcia
2025-09-01,REE,,,EL PALMAR,220,0.0,0.0,495.0,,Región de Murcia
2025-10-01,REE,,,EL PALMAR,220,0.0,0.0,497.0,,Región de Murcia
2025-12-01,REE,,,EL PALMAR,220,0.0,0.0,492.0,,Región de Murcia
2022-08-01,REE,,,EL PALMAR,400,0.0,0.0,607.0,,Región de Murcia
2022-08-22,REE,,,EL PALMAR,400,0.0,0.0,607.0,,Región de Murcia
2022-09-01,REE,,,EL PALMAR,400,0.0,0.0,607.0,,Región de Murcia
2022-10-03,REE,,,EL PALMAR,400,0.0,0.0,607.0,,Región de Murcia
2022-11-02,REE,,,EL PALMAR,400,0.0,0.0,607.0,,Región de Murcia
2022-12-01,REE,,,EL PALMAR,400,0.0,0.0,607.0,,Región de Murcia
2023-01-02,REE,,,EL PALMAR,400,0.0,0.0,607.0,,Región de Murcia
2023-02-01,REE,,,EL PALMAR,400,0.0,0.0,607.0,,Región de Murcia
2023-03-01,REE,,,EL PALMAR,400,0.0,0.0,607.0,,Región de Murcia
2023-04-03,REE,,,EL PALMAR,400,0.0,0.0,607.0,,Región de Murcia
2023-05-03,REE,,,EL PALMAR,400,0.0,0.0,607.0,,Región de Murcia
2023-06-01,REE,,,EL PALMAR,400,0.0,0.0,607.0,,Región de Murcia
2023-07-03,REE,,,EL PALMAR,400,0.0,0.0,607.0,,Región de Murcia
2023-08-01,REE,,,EL PALMAR,400,0.0,0.0,607.0,,Región de Murcia
2023-09-01,REE,,,EL PALMAR,400,0.0,0.0,607.0,,Región de Murcia
2023-10-02,REE,,,EL PALMAR,400,0.0,0.0,607.0,,Región de Murcia
2023-11-02,REE,,,EL PALMAR,400,0.0,0.0,607.0,,Región de Murcia
2023-12-01,REE,,,EL PALMAR,400,0.0,0.0,607.0,,Región de Murcia
2024-01-02,REE,,,EL PALMAR,400,0.0,0.0,607.0,,Región de Murcia
2024-02-01,REE,,,EL PALMAR,400,0.0,0.0,607.0,,Región de Murcia
2024-03-01,REE,,,EL PALMAR,400,0.0,0.0,607.0,,Región de Murcia
2024-04-01,REE,,,EL PALMAR,400,0.0,0.0,607.0,,Región de Murcia
2024-05-16,REE,,,EL PALMAR,400,0.0,0.0,607.0,,Región de Murcia
2024-06-03,REE,,,EL PALMAR,400,0.0,0.0,607.0,,Región de Murcia
2024-07-01,REE,,,EL PALMAR,400,0.0,0.0,607.0,,Región de Murcia
2024-08-01,REE,,,EL PALMAR,400,0.0,0.0,607.0,,Región de Murcia
2024-09-02,REE,,,EL PALMAR,400,0.0,0.0,607.0,,Región de Murcia
2024-10-01,REE,,,EL PALMAR,400,0.0,0.0,607.0,,Región de Murcia
2024-11-04,REE,,,EL PALMAR,400,0.0,0.0,607.0,,Región de Murcia
2024-12-02,REE,,,EL PALMAR,400,0.0,0.0,607.0,,Región de Murcia
2025-01-02,REE,,,EL PALMAR,400,0.0,0.0,607.0,,Región de Murcia
2025-02-03,REE,,,EL PALMAR,400,0.0,0.0,607.0,,Región de Murcia
2025-03-03,REE,,,EL PALMAR,400,0.0,0.0,607.0,,Región de Murcia
2025-04-01,REE,,,EL PALMAR,400,0.0,0.0,607.0,,Región de Murcia
2025-05-05,REE,,,EL PALMAR,400,0.0,0.0,607.0,,Región de Murcia
2025-06-02,REE,,,EL PALMAR,400,0.0,-55.0,607.0,55.0,Región de Murcia
2025-07-01,REE,,,EL PALMAR,400,0.0,-55.0,607.0,55.0,Región de Murcia
2025-08-01,REE,,,EL PALMAR,400,0.0,-55.0,607.0,55.0,Región de Murcia
2025-09-01,REE,,,EL PALMAR,400,0.0,-55.0,607.0,55.0,Región de Murcia
2025-10-01,REE,,,EL PALMAR,400,0.0,-55.0,607.0,55.0,Región de Murcia
2025-12-01,REE,,,EL PALMAR,400,0.0,0.0,607.0,,Región de Murcia
2022-08-01,REE,,,EL PALMAR DE LA GOMERA,66,0.0,-20.0,18.0,20.0,Canarias
2022-08-22,REE,,,EL PALMAR DE LA GOMERA,66,0.0,-41.0,18.0,41.0,Canarias
2022-09-01,REE,,,EL PALMAR DE LA GOMERA,66,0.0,-41.0,18.0,41.0,Canarias
2022-10-03,REE,,,EL PALMAR DE LA GOMERA,66,0.0,0.0,58.0,,Canarias
2022-11-02,REE,,,EL PALMAR DE LA GOMERA,66,0.0,-5.0,37.0,5.0,Canarias
2022-12-01,REE,,,EL PALMAR DE LA GOMERA,66,0.0,-5.0,37.0,5.0,Canarias
2023-01-02,REE,,,EL PALMAR DE LA GOMERA,66,0.0,-5.0,37.0,5.0,Canarias
2023-02-01,REE,,,EL PALMAR DE LA GOMERA,66,0.0,0.0,42.0,,Canarias
2023-03-01,REE,,,EL PALMAR DE LA GOMERA,66,0.0,0.0,42.0,,Canarias
2023-04-03,REE,,,EL PALMAR DE LA GOMERA,66,0.0,0.0,31.0,,Canarias
2023-05-03,REE,,,EL PALMAR DE LA GOMERA,66,0.0,0.0,31.0,,Canarias
2023-06-01,REE,,,EL PALMAR DE LA GOMERA,66,0.0,0.0,31.0,,Canarias
2023-07-03,REE,,,EL PALMAR DE LA GOMERA,66,0.0,0.0,31.0,,Canarias
2023-08-01,REE,,,EL PALMAR DE LA GOMERA,66,0.0,0.0,31.0,,Canarias
2023-09-01,REE,,,EL PALMAR DE LA GOMERA,66,0.0,0.0,31.0,,Canarias
2023-10-02,REE,,,EL PALMAR DE LA GOMERA,66,0.0,0.0,31.0,,Canarias
2023-11-02,REE,,,EL PALMAR DE LA GOMERA,66,0.0,0.0,31.0,,Canarias
2023-12-01,REE,,,EL PALMAR DE LA GOMERA,66,0.0,0.0,31.0,,Canarias
2024-01-02,REE,,,EL PALMAR DE LA GOMERA,66,0.0,0.0,31.0,,Canarias
2024-02-01,REE,,,EL PALMAR DE LA GOMERA,66,0.0,0.0,31.0,,Canarias
2024-03-01,REE,,,EL PALMAR DE LA GOMERA,66,0.0,-1.0,31.0,1.0,Canarias
2024-04-01,REE,,,EL PALMAR DE LA GOMERA,66,0.0,0.0,32.0,,Canarias
2024-05-16,REE,,,EL PALMAR DE LA GOMERA,66,0.0,0.0,32.0,,Canarias
2024-06-03,REE,,,EL PALMAR DE LA GOMERA,66,0.0,0.0,32.0,,Canarias
2024-07-01,REE,,,EL PALMAR DE LA GOMERA,66,0.0,0.0,27.0,,Canarias
2024-08-01,REE,,,EL PALMAR DE LA GOMERA,66,0.0,0.0,27.0,,Canarias
2024-09-02,REE,,,EL PALMAR DE LA GOMERA,66,0.0,0.0,27.0,,Canarias
2024-10-01,REE,,,EL PALMAR DE LA GOMERA,66,0.0,0.0,27.0,,Canarias
2024-11-04,REE,,,EL PALMAR DE LA GOMERA,66,0.0,0.0,27.0,,Canarias
2024-12-02,REE,,,EL PALMAR DE LA GOMERA,66,0.0,0.0,27.0,,Canarias
2025-01-02,REE,,,EL PALMAR DE LA GOMERA,66,0.0,0.0,27.0,,Canarias
2025-02-03,REE,,,EL PALMAR DE LA GOMERA,66,0.0,0.0,27.0,,Canarias
2025-03-03,REE,,,EL PALMAR DE LA GOMERA,66,0.0,0.0,27.0,,Canarias
2025-04-01,REE,,,EL PALMAR DE LA GOMERA,66,0.0,0.0,27.0,,Canarias
2025-05-05,REE,,,EL PALMAR DE LA GOMERA,66,0.0,0.0,26.0,,Canarias
2025-06-02,REE,,,EL PALMAR DE LA GOMERA,66,0.0,0.0,26.0,,Canarias
2025-07-01,REE,,,EL PALMAR DE LA GOMERA,66,0.0,0.0,26.0,,Canarias
2025-08-01,REE,,,EL PALMAR DE LA GOMERA,66,0.0,0.0,26.0,,Canarias
2025-09-01,REE,,,EL PALMAR DE LA GOMERA,66,0.0,0.0,26.0,,Canarias
2025-10-01,REE,,,EL PALMAR DE LA GOMERA,66,0.0,0.0,26.0,,Canarias
2025-12-01,REE,,,EL PALMAR DE LA GOMERA,66,0.0,0.0,26.0,,Canarias
2022-08-01,REE,,,EL PALMERAL,220,0.0,0.0,229.0,,Comunidad Valenciana
2022-08-22,REE,,,EL PALMERAL,220,0.0,0.0,229.0,,Comunidad Valenciana
2022-09-01,REE,,,EL PALMERAL,220,0.0,0.0,229.0,,Comunidad Valenciana
2022-10-03,REE,,,EL PALMERAL,220,0.0,0.0,229.0,,Comunidad Valenciana
2022-11-02,REE,,,EL PALMERAL,220,0.0,0.0,229.0,,Comunidad Valenciana
2022-12-01,REE,,,EL PALMERAL,220,0.0,0.0,229.0,,Comunidad Valenciana
2023-01-02,REE,,,EL PALMERAL,220,0.0,0.0,229.0,,Comunidad Valenciana
2023-02-01,REE,,,EL PALMERAL,220,0.0,0.0,229.0,,Comunidad Valenciana
2023-03-01,REE,,,EL PALMERAL,220,0.0,0.0,229.0,,Comunidad Valenciana
2023-04-03,REE,,,EL PALMERAL,220,0.0,0.0,229.0,,Comunidad Valenciana
2023-05-03,REE,,,EL PALMERAL,220,0.0,0.0,229.0,,Comunidad Valenciana
2023-06-01,REE,,,EL PALMERAL,220,0.0,0.0,229.0,,Comunidad Valenciana
2023-07-03,REE,,,EL PALMERAL,220,0.0,0.0,229.0,,Comunidad Valenciana
2023-08-01,REE,,,EL PALMERAL,220,0.0,0.0,229.0,,Comunidad Valenciana
2023-09-01,REE,,,EL PALMERAL,220,0.0,0.0,229.0,,Comunidad Valenciana
2023-10-02,REE,,,EL PALMERAL,220,0.0,0.0,229.0,,Comunidad Valenciana
2023-11-02,REE,,,EL PALMERAL,220,0.0,0.0,229.0,,Comunidad Valenciana
2023-12-01,REE,,,EL PALMERAL,220,0.0,0.0,229.0,,Comunidad Valenciana
2024-01-02,REE,,,EL PALMERAL,220,0.0,0.0,172.0,,Comunidad Valenciana
2024-02-01,REE,,,EL PALMERAL,220,0.0,0.0,172.0,,Comunidad Valenciana
2024-03-01,REE,,,EL PALMERAL,220,0.0,0.0,172.0,,Comunidad Valenciana
2024-04-01,REE,,,EL PALMERAL,220,0.0,0.0,172.0,,Comunidad Valenciana
2024-05-16,REE,,,EL PALMERAL,220,0.0,0.0,172.0,,Comunidad Valenciana
2024-06-03,REE,,,EL PALMERAL,220,0.0,0.0,172.0,,Comunidad Valenciana
2024-07-01,REE,,,EL PALMERAL,220,0.0,0.0,172.0,,Comunidad Valenciana
2024-08-01,REE,,,EL PALMERAL,220,0.0,0.0,172.0,,Comunidad Valenciana
2024-09-02,REE,,,EL PALMERAL,220,0.0,0.0,172.0,,Comunidad Valenciana
2024-10-01,REE,,,EL PALMERAL,220,0.0,0.0,172.0,,Comunidad Valenciana
2024-11-04,REE,,,EL PALMERAL,220,0.0,0.0,172.0,,Comunidad Valenciana
2024-12-02,REE,,,EL PALMERAL,220,0.0,0.0,172.0,,Comunidad Valenciana
2025-01-02,REE,,,EL PALMERAL,220,0.0,0.0,172.0,,Comunidad Valenciana
2025-02-03,REE,,,EL PALMERAL,220,0.0,0.0,172.0,,Comunidad Valenciana
2025-03-03,REE,,,EL PALMERAL,220,0.0,0.0,172.0,,Comunidad Valenciana
2025-04-01,REE,,,EL PALMERAL,220,0.0,0.0,172.0,,Comunidad Valenciana
2025-05-05,REE,,,EL PALMERAL,220,0.0,0.0,172.0,,Comunidad Valenciana
2025-06-02,REE,,,EL PALMERAL,220,0.0,0.0,172.0,,Comunidad Valenciana
2025-07-01,REE,,,EL PALMERAL,220,0.0,0.0,172.0,,Comunidad Valenciana
2025-08-01,REE,,,EL PALMERAL,220,0.0,0.0,172.0,,Comunidad Valenciana
2025-09-01,REE,,,EL PALMERAL,220,0.0,0.0,172.0,,Comunidad Valenciana
2025-10-01,REE,,,EL PALMERAL,220,0.0,0.0,172.0,,Comunidad Valenciana
2025-12-01,REE,,,EL PALMERAL,220,0.0,0.0,172.0,,Comunidad Valenciana
2022-08-01,REE,,,EL PALO,400,0.0,-182.0,533.0,182.0,Principado de Asturias
2022-08-22,REE,,,EL PALO,400,0.0,-182.0,533.0,182.0,Principado de Asturias
2022-09-01,REE,,,EL PALO,400,0.0,-182.0,533.0,182.0,Principado de Asturias
2022-10-03,REE,,,EL PALO,400,0.0,-182.0,533.0,182.0,Principado de Asturias
2022-11-02,REE,,,EL PALO,400,0.0,-182.0,533.0,182.0,Principado de Asturias
2022-12-01,REE,,,EL PALO,400,0.0,-182.0,533.0,182.0,Principado de Asturias
2023-01-02,REE,,,EL PALO,400,0.0,-182.0,533.0,182.0,Principado de Asturias
2023-02-01,REE,,,EL PALO,400,0.0,-182.0,533.0,182.0,Principado de Asturias
2023-03-01,REE,,,EL PALO,400,0.0,-182.0,533.0,182.0,Principado de Asturias
2023-04-03,REE,,,EL PALO,400,0.0,-56.0,370.0,56.0,Principado de Asturias
2023-05-03,REE,,,EL PALO,400,0.0,-56.0,370.0,56.0,Principado de Asturias
2023-06-01,REE,,,EL PALO,400,0.0,0.0,370.0,,Principado de Asturias
2023-07-03,REE,,,EL PALO,400,0.0,0.0,370.0,,Principado de Asturias
2023-08-01,REE,,,EL PALO,400,0.0,0.0,370.0,,Principado de Asturias
2023-09-01,REE,,,EL PALO,400,0.0,0.0,370.0,,Principado de Asturias
2023-10-02,REE,,,EL PALO,400,0.0,0.0,370.0,,Principado de Asturias
2023-11-02,REE,,,EL PALO,400,0.0,0.0,370.0,,Principado de Asturias
2023-12-01,REE,,,EL PALO,400,0.0,0.0,370.0,,Principado de Asturias
2024-01-02,REE,,,EL PALO,400,0.0,0.0,315.0,,Principado de Asturias
2024-02-01,REE,,,EL PALO,400,0.0,0.0,315.0,,Principado de Asturias
2024-03-01,REE,,,EL PALO,400,0.0,0.0,315.0,,Principado de Asturias
2024-04-01,REE,,,EL PALO,400,0.0,0.0,315.0,,Principado de Asturias
2024-05-16,REE,,,EL PALO,400,0.0,0.0,315.0,,Principado de Asturias
2024-06-03,REE,,,EL PALO,400,0.0,0.0,315.0,,Principado de Asturias
2024-07-01,REE,,,EL PALO,400,0.0,0.0,315.0,,Principado de Asturias
2024-08-01,REE,,,EL PALO,400,0.0,0.0,315.0,,Principado de Asturias
2024-09-02,REE,,,EL PALO,400,0.0,0.0,315.0,,Principado de Asturias
2024-10-01,REE,,,EL PALO,400,0.0,0.0,315.0,,Principado de Asturias
2024-11-04,REE,,,EL PALO,400,0.0,0.0,315.0,,Principado de Asturias
2024-12-02,REE,,,EL PALO,400,0.0,0.0,315.0,,Principado de Asturias
2025-01-02,REE,,,EL PALO,400,0.0,0.0,315.0,,Principado de Asturias
2025-02-03,REE,,,EL PALO,400,0.0,0.0,315.0,,Principado de Asturias
2025-03-03,REE,,,EL PALO,400,0.0,0.0,315.0,,Principado de Asturias
2025-04-01,REE,,,EL PALO,400,0.0,0.0,315.0,,Principado de Asturias
2025-05-05,REE,,,EL PALO,400,0.0,0.0,315.0,,Principado de Asturias
2025-06-02,REE,,,EL PALO,400,0.0,0.0,315.0,,Principado de Asturias
2025-07-01,REE,,,EL PALO,400,0.0,0.0,315.0,,Principado de Asturias
2025-08-01,REE,,,EL PALO,400,0.0,0.0,315.0,,Principado de Asturias
2025-09-01,REE,,,EL PALO,400,0.0,0.0,315.0,,Principado de Asturias
2025-10-01,REE,,,EL PALO,400,0.0,0.0,315.0,,Principado de Asturias
2025-12-01,REE,,,EL PALO,400,0.0,0.0,315.0,,Principado de Asturias
2022-08-01,REE,,,EL PETREL,220,0.0,0.0,218.0,,Comunidad Valenciana
2022-08-22,REE,,,EL PETREL,220,0.0,0.0,218.0,,Comunidad Valenciana
2022-09-01,REE,,,EL PETREL,220,0.0,0.0,218.0,,Comunidad Valenciana
2022-10-03,REE,,,EL PETREL,220,0.0,0.0,218.0,,Comunidad Valenciana
2022-11-02,REE,,,EL PETREL,220,0.0,0.0,230.0,,Comunidad Valenciana
2022-12-01,REE,,,EL PETREL,220,0.0,0.0,230.0,,Comunidad Valenciana
2023-01-02,REE,,,EL PETREL,220,0.0,0.0,230.0,,Comunidad Valenciana
2023-02-01,REE,,,EL PETREL,220,0.0,0.0,230.0,,Comunidad Valenciana
2023-03-01,REE,,,EL PETREL,220,0.0,0.0,230.0,,Comunidad Valenciana
2023-04-03,REE,,,EL PETREL,220,0.0,0.0,230.0,,Comunidad Valenciana
2023-05-03,REE,,,EL PETREL,220,0.0,0.0,230.0,,Comunidad Valenciana
2023-06-01,REE,,,EL PETREL,220,0.0,0.0,230.0,,Comunidad Valenciana
2023-07-03,REE,,,EL PETREL,220,0.0,0.0,230.0,,Comunidad Valenciana
2023-08-01,REE,,,EL PETREL,220,0.0,0.0,230.0,,Comunidad Valenciana
2023-09-01,REE,,,EL PETREL,220,0.0,0.0,230.0,,Comunidad Valenciana
2023-10-02,REE,,,EL PETREL,220,0.0,0.0,230.0,,Comunidad Valenciana
2023-11-02,REE,,,EL PETREL,220,0.0,0.0,230.0,,Comunidad Valenciana
2023-12-01,REE,,,EL PETREL,220,0.0,0.0,230.0,,Comunidad Valenciana
2024-01-02,REE,,,EL PETREL,220,0.0,0.0,230.0,,Comunidad Valenciana
2024-02-01,REE,,,EL PETREL,220,0.0,0.0,230.0,,Comunidad Valenciana
2024-03-01,REE,,,EL PETREL,220,0.0,0.0,230.0,,Comunidad Valenciana
2024-04-01,REE,,,EL PETREL,220,0.0,0.0,230.0,,Comunidad Valenciana
2024-05-16,REE,,,EL PETREL,220,0.0,0.0,230.0,,Comunidad Valenciana
2024-06-03,REE,,,EL PETREL,220,0.0,0.0,231.0,,Comunidad Valenciana
2024-07-01,REE,,,EL PETREL,220,0.0,0.0,231.0,,Comunidad Valenciana
2024-08-01,REE,,,EL PETREL,220,0.0,0.0,231.0,,Comunidad Valenciana
2024-09-02,REE,,,EL PETREL,220,0.0,0.0,231.0,,Comunidad Valenciana
2024-10-01,REE,,,EL PETREL,220,0.0,0.0,236.0,,Comunidad Valenciana
2024-11-04,REE,,,EL PETREL,220,0.0,0.0,236.0,,Comunidad Valenciana
2024-12-02,REE,,,EL PETREL,220,0.0,0.0,236.0,,Comunidad Valenciana
2025-01-02,REE,,,EL PETREL,220,0.0,0.0,241.0,,Comunidad Valenciana
2025-02-03,REE,,,EL PETREL,220,0.0,0.0,241.0,,Comunidad Valenciana
2025-03-03,REE,,,EL PETREL,220,0.0,0.0,241.0,,Comunidad Valenciana
2025-04-01,REE,,,EL PETREL,220,0.0,0.0,241.0,,Comunidad Valenciana
2025-05-05,REE,,,EL PETREL,220,0.0,0.0,241.0,,Comunidad Valenciana
2025-06-02,REE,,,EL PETREL,220,0.0,0.0,241.0,,Comunidad Valenciana
2025-07-01,REE,,,EL PETREL,220,0.0,0.0,246.0,,Comunidad Valenciana
2025-08-01,REE,,,EL PETREL,220,0.0,0.0,246.0,,Comunidad Valenciana
2025-09-01,REE,,,EL PETREL,220,0.0,0.0,246.0,,Comunidad Valenciana
2025-10-01,REE,,,EL PETREL,220,0.0,0.0,250.0,,Comunidad Valenciana
2025-12-01,REE,,,EL PETREL,220,0.0,0.0,246.0,,Comunidad Valenciana
2022-08-01,REE,,,EL ROSARIO,66,0.0,0.0,0.0,,Canarias
2022-08-22,REE,,,EL ROSARIO,66,0.0,0.0,0.0,,Canarias
2022-09-01,REE,,,EL ROSARIO,66,0.0,0.0,0.0,,Canarias
2022-10-03,REE,,,EL ROSARIO,66,0.0,0.0,0.0,,Canarias
2022-11-02,REE,,,EL ROSARIO,66,0.0,0.0,0.0,,Canarias
2022-12-01,REE,,,EL ROSARIO,66,0.0,0.0,0.0,,Canarias
2023-01-02,REE,,,EL ROSARIO,66,0.0,0.0,0.0,,Canarias
2023-02-01,REE,,,EL ROSARIO,66,0.0,0.0,0.0,,Canarias
2023-03-01,REE,,,EL ROSARIO,66,0.0,0.0,0.0,,Canarias
2023-04-03,REE,,,EL ROSARIO,66,0.0,0.0,0.0,,Canarias
2023-05-03,REE,,,EL ROSARIO,66,0.0,0.0,0.0,,Canarias
2023-06-01,REE,,,EL ROSARIO,66,0.0,0.0,0.0,,Canarias
2023-07-03,REE,,,EL ROSARIO,66,0.0,0.0,0.0,,Canarias
2023-08-01,REE,,,EL ROSARIO,66,0.0,0.0,0.0,,Canarias
2023-09-01,REE,,,EL ROSARIO,66,0.0,0.0,0.0,,Canarias
2023-10-02,REE,,,EL ROSARIO,66,0.0,0.0,0.0,,Canarias
2023-11-02,REE,,,EL ROSARIO,66,0.0,0.0,0.0,,Canarias
2023-12-01,REE,,,EL ROSARIO,66,0.0,0.0,0.0,,Canarias
2024-01-02,REE,,,EL ROSARIO,66,0.0,0.0,0.0,,Canarias
2024-02-01,REE,,,EL ROSARIO,66,0.0,0.0,0.0,,Canarias
2024-03-01,REE,,,EL ROSARIO,66,0.0,0.0,0.0,,Canarias
2024-04-01,REE,,,EL ROSARIO,66,0.0,0.0,0.0,,Canarias
2024-05-16,REE,,,EL ROSARIO,66,0.0,0.0,0.0,,Canarias
2024-06-03,REE,,,EL ROSARIO,66,0.0,0.0,0.0,,Canarias
2024-07-01,REE,,,EL ROSARIO,66,0.0,0.0,0.0,,Canarias
2024-08-01,REE,,,EL ROSARIO,66,0.0,0.0,0.0,,Canarias
2024-09-02,REE,,,EL ROSARIO,66,0.0,0.0,0.0,,Canarias
2024-10-01,REE,,,EL ROSARIO,66,0.0,0.0,0.0,,Canarias
2024-11-04,REE,,,EL ROSARIO,66,0.0,0.0,0.0,,Canarias
2024-12-02,REE,,,EL ROSARIO,66,0.0,0.0,0.0,,Canarias
2025-01-02,REE,,,EL ROSARIO,66,0.0,0.0,0.0,,Canarias
2025-02-03,REE,,,EL ROSARIO,66,0.0,0.0,0.0,,Canarias
2025-03-03,REE,,,EL ROSARIO,66,0.0,0.0,0.0,,Canarias
2025-04-01,REE,,,EL ROSARIO,66,0.0,0.0,0.0,,Canarias
2025-05-05,REE,,,EL ROSARIO,66,0.0,0.0,0.0,,Canarias
2025-06-02,REE,,,EL ROSARIO,66,0.0,0.0,0.0,,Canarias
2025-07-01,REE,,,EL ROSARIO,66,0.0,0.0,0.0,,Canarias
2025-08-01,REE,,,EL ROSARIO,66,0.0,0.0,0.0,,Canarias
2025-09-01,REE,,,EL ROSARIO,66,0.0,0.0,0.0,,Canarias
2025-10-01,REE,,,EL ROSARIO,66,0.0,0.0,0.0,,Canarias
2025-12-01,REE,,,EL ROSARIO,66,0.0,0.0,0.0,,Canarias
2022-08-01,REE,,,EL ROSARIO,220,0.0,0.0,0.0,,Canarias
2022-08-22,REE,,,EL ROSARIO,220,0.0,0.0,0.0,,Canarias
2022-09-01,REE,,,EL ROSARIO,220,0.0,0.0,0.0,,Canarias
2022-10-03,REE,,,EL ROSARIO,220,0.0,0.0,0.0,,Canarias
2022-11-02,REE,,,EL ROSARIO,220,0.0,0.0,0.0,,Canarias
2022-12-01,REE,,,EL ROSARIO,220,0.0,0.0,0.0,,Canarias
2023-01-02,REE,,,EL ROSARIO,220,0.0,0.0,0.0,,Canarias
2023-02-01,REE,,,EL ROSARIO,220,0.0,0.0,0.0,,Canarias
2023-03-01,REE,,,EL ROSARIO,220,0.0,0.0,0.0,,Canarias
2023-04-03,REE,,,EL ROSARIO,220,0.0,0.0,0.0,,Canarias
2023-05-03,REE,,,EL ROSARIO,220,0.0,0.0,0.0,,Canarias
2023-06-01,REE,,,EL ROSARIO,220,0.0,0.0,0.0,,Canarias
2023-07-03,REE,,,EL ROSARIO,220,0.0,0.0,0.0,,Canarias
2023-08-01,REE,,,EL ROSARIO,220,0.0,0.0,0.0,,Canarias
2023-09-01,REE,,,EL ROSARIO,220,0.0,0.0,0.0,,Canarias
2023-10-02,REE,,,EL ROSARIO,220,0.0,0.0,0.0,,Canarias
2023-11-02,REE,,,EL ROSARIO,220,0.0,0.0,0.0,,Canarias
2023-12-01,REE,,,EL ROSARIO,220,0.0,0.0,0.0,,Canarias
2024-01-02,REE,,,EL ROSARIO,220,0.0,0.0,0.0,,Canarias
2024-02-01,REE,,,EL ROSARIO,220,0.0,0.0,0.0,,Canarias
2024-03-01,REE,,,EL ROSARIO,220,0.0,0.0,0.0,,Canarias
2024-04-01,REE,,,EL ROSARIO,220,0.0,0.0,0.0,,Canarias
2024-05-16,REE,,,EL ROSARIO,220,0.0,0.0,0.0,,Canarias
2024-06-03,REE,,,EL ROSARIO,220,0.0,0.0,0.0,,Canarias
2024-07-01,REE,,,EL ROSARIO,220,0.0,0.0,0.0,,Canarias
2024-08-01,REE,,,EL ROSARIO,220,0.0,0.0,0.0,,Canarias
2024-09-02,REE,,,EL ROSARIO,220,0.0,0.0,0.0,,Canarias
2024-10-01,REE,,,EL ROSARIO,220,0.0,0.0,0.0,,Canarias
2024-11-04,REE,,,EL ROSARIO,220,0.0,0.0,0.0,,Canarias
2024-12-02,REE,,,EL ROSARIO,220,0.0,0.0,0.0,,Canarias
2025-01-02,REE,,,EL ROSARIO,220,0.0,0.0,0.0,,Canarias
2025-02-03,REE,,,EL ROSARIO,220,0.0,0.0,0.0,,Canarias
2025-03-03,REE,,,EL ROSARIO,220,0.0,0.0,0.0,,Canarias
2025-04-01,REE,,,EL ROSARIO,220,0.0,0.0,0.0,,Canarias
2025-05-05,REE,,,EL ROSARIO,220,0.0,0.0,0.0,,Canarias
2025-06-02,REE,,,EL ROSARIO,220,0.0,0.0,0.0,,Canarias
2025-07-01,REE,,,EL ROSARIO,220,0.0,0.0,0.0,,Canarias
2025-08-01,REE,,,EL ROSARIO,220,0.0,0.0,0.0,,Canarias
2025-09-01,REE,,,EL ROSARIO,220,0.0,0.0,0.0,,Canarias
2025-10-01,REE,,,EL ROSARIO,220,0.0,0.0,0.0,,Canarias
2025-12-01,REE,,,EL ROSARIO,220,0.0,0.0,0.0,,Canarias
2022-08-01,REE,,,EL SEQUERO,220,146.0,-348.0,396.0,494.0,La Rioja
2022-08-22,REE,,,EL SEQUERO,220,0.0,-494.0,396.0,494.0,La Rioja
2022-09-01,REE,,,EL SEQUERO,220,0.0,-494.0,396.0,494.0,La Rioja
2022-10-03,REE,,,EL SEQUERO,220,0.0,-494.0,396.0,494.0,La Rioja
2022-11-02,REE,,,EL SEQUERO,220,0.0,-494.0,396.0,494.0,La Rioja
2022-12-01,REE,,,EL SEQUERO,220,0.0,-542.0,396.0,542.0,La Rioja
2023-01-02,REE,,,EL SEQUERO,220,0.0,-542.0,396.0,542.0,La Rioja
2023-02-01,REE,,,EL SEQUERO,220,0.0,-542.0,396.0,542.0,La Rioja
2023-03-01,REE,,,EL SEQUERO,220,0.0,-542.0,396.0,542.0,La Rioja
2023-04-03,REE,,,EL SEQUERO,220,0.0,-542.0,396.0,542.0,La Rioja
2023-05-03,REE,,,EL SEQUERO,220,0.0,-542.0,396.0,542.0,La Rioja
