fecha,ccaa,provincia,subestacion,tension_kv,lat,lon,disponible,ocupada_total,admitida_total,disponible_neta
2022-06-01,01 - Andalucía,Cádiz,LOSNEGRO,66,36.667779,-6.13334121,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Cádiz,LOSNEGRO,15,36.667779,-6.13334121,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Cádiz,MAJADILL,132,36.66526442,-5.99248573,0.0,40.4,0.0,0.0
2022-06-01,01 - Andalucía,Cádiz,MARQUESA,66,36.48000206,-6.07206702,0.0,24.0,0.0,0.0
2022-06-01,01 - Andalucía,Cádiz,MATAGORD,66,36.51530813,-6.23389368,21.4,0.0,0.0,21.4
2022-06-01,01 - Andalucía,Cádiz,MATAGORD,20,36.51530813,-6.23389368,21.4,0.0,0.0,21.4
2022-06-01,01 - Andalucía,Cádiz,MEDINA_S,66,36.46762269,-5.9271652,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Cádiz,MEDINA_S,15,36.46762269,-5.9271652,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Cádiz,MENACHA,66,36.16158588,-5.46712064,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Cádiz,MENACHA,15,36.16158588,-5.46712064,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Cádiz,MERCANCI,66,36.23519219,-5.42924344,0.0,40.0,0.0,0.0
2022-06-01,01 - Andalucía,Cádiz,MERCANCI,15,36.23519219,-5.42924344,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Cádiz,MONTEALT,66,36.70731111,-6.13794834,0.0,45.0,0.0,0.0
2022-06-01,01 - Andalucía,Cádiz,MONTEALT,15,36.70731111,-6.13794834,0.0,21.9,5.0,-5.0
2022-06-01,01 - Andalucía,Cádiz,MONTECAS,66,36.70949016,-6.03852201,0.0,2.2,2.2,-2.2
2022-06-01,01 - Andalucía,Cádiz,MONTECAS,15,36.70949016,-6.03852201,0.0,9.0,0.0,0.0
2022-06-01,01 - Andalucía,Cádiz,MVCHIPIO,15,36.73188891,-6.39701374,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Cádiz,OLVERA,66,36.93290252,-5.23819074,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Cádiz,OLVERA,33,36.93290252,-5.23819074,0.0,4.0,4.0,-4.0
2022-06-01,01 - Andalucía,Cádiz,OXIGENO,66,36.20473594,-5.41298672,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Cádiz,PESUR,66,36.06217911,-5.58816975,0.0,42.0,0.0,0.0
2022-06-01,01 - Andalucía,Cádiz,PINARREY,66,36.24814946,-5.41257947,0.0,128.8,0.0,0.0
2022-06-01,01 - Andalucía,Cádiz,PLATERO,66,36.60768387,-6.24930577,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Cádiz,PLATERO,15,36.60768387,-6.24930577,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Cádiz,PTO_CRUZ,66,36.0729952,-5.61511958,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Cádiz,PTO_REAL,132,36.51848426,-6.15586541,22.6,176.6,107.7,-85.1
2022-06-01,01 - Andalucía,Cádiz,PTO_REAL,66,36.51848426,-6.15586541,18.2,189.9,143.9,-125.7
2022-06-01,01 - Andalucía,Cádiz,PTO_REAL,20,36.51848426,-6.15586541,3.8,15.0,15.0,-11.2
2022-06-01,01 - Andalucía,Cádiz,PTO_SMAR,66,36.67055785,-6.30093679,0.0,109.3,38.1,-38.1
2022-06-01,01 - Andalucía,Cádiz,REMCAUDA,66,36.74917105,-6.34009288,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Cádiz,REMCAUDA,15,36.74917105,-6.34009288,0.0,12.3,12.3,-12.3
2022-06-01,01 - Andalucía,Cádiz,ROTA,66,36.67762795,-6.39987306,0.0,39.2,0.0,0.0
2022-06-01,01 - Andalucía,Cádiz,ROTA,15,36.67762795,-6.39987306,0.0,10.0,10.0,-10.0
2022-06-01,01 - Andalucía,Cádiz,S_BARRAM,66,36.76795101,-6.33470782,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Cádiz,S_BARRAM,15,36.76795101,-6.33470782,0.0,15.0,15.0,-15.0
2022-06-01,01 - Andalucía,Cádiz,S_DOMING,66,36.68180757,-6.16569421,0.0,28.8,0.0,0.0
2022-06-01,01 - Andalucía,Cádiz,S_DOMING,15,36.68180757,-6.16569421,0.0,10.0,0.0,0.0
2022-06-01,01 - Andalucía,Cádiz,S_FERNAN,66,36.47750575,-6.18895414,19.1,0.0,0.0,19.1
2022-06-01,01 - Andalucía,Cádiz,S_FERNAN,20,36.47750575,-6.18895414,19.1,0.0,0.0,19.1
2022-06-01,01 - Andalucía,Cádiz,S_ROQUE,66,36.21175163,-5.43021098,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Cádiz,S_ROQUE,15,36.21175163,-5.43021098,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Cádiz,SALINAS,66,36.60229995,-6.18849423,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Cádiz,SALINAS,15,36.60229995,-6.18849423,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Cádiz,SOTOGRAN,66,36.29641671,-5.30604785,33.7,16.0,0.0,33.7
2022-06-01,01 - Andalucía,Cádiz,SOTOGRAN,20,36.29641671,-5.30604785,28.2,0.0,0.0,28.2
2022-06-01,01 - Andalucía,Cádiz,TABLELLI,66,36.71032632,-5.83817547,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Cádiz,TROCADER,66,36.51906417,-6.22152848,22.2,0.0,0.0,22.2
2022-06-01,01 - Andalucía,Cádiz,TROCADER,20,36.51906417,-6.22152848,22.2,0.0,0.0,22.2
2022-06-01,01 - Andalucía,Cádiz,UBRIQUE,66,36.69414503,-5.46120235,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Cádiz,UBRIQUE,20,36.69414503,-5.46120235,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Cádiz,VALDELAG,66,36.5888237,-6.21831616,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Cádiz,VALDELAG,15,36.5888237,-6.21831616,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Cádiz,VALENCIA,66,36.62072972,-6.20849796,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Cádiz,VALENCIA,15,36.62072972,-6.20849796,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Cádiz,VEJER,66,36.26335209,-5.97148832,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Cádiz,VEJER,20,36.26335209,-5.97148832,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Cádiz,VILLMART,66,36.85572577,-5.65662369,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Cádiz,VILLMART,20,36.85572577,-5.65662369,0.0,9.0,0.0,0.0
2022-06-01,01 - Andalucía,Cádiz,VILLMART,15,36.85572577,-5.65662369,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,ARENOSO,66,38.01976001,-4.4420617,0.0,12.5,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,BAENA,132,37.61439379,-4.31663703,0.0,20.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,BAENA,25,37.61439379,-4.31663703,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,CANSINOS,66,37.9277349,-4.59652322,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,CANSINOS,20,37.9277349,-4.59652322,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,CARDENAS,66,38.27415218,-4.32399905,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,CARLOTA,66,37.67967975,-4.92365437,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,CARLOTA,15,37.67967975,-4.92365437,0.0,9.8,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,CARPIO,66,37.96559348,-4.50033176,0.0,8.4,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,CARPIO,25,37.96559348,-4.50033176,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,CASILLAS,132,37.85813984,-4.81208447,0.0,100.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,CASILLAS,66,37.85813984,-4.81208447,0.0,89.9,29.9,-29.9
2022-06-01,01 - Andalucía,Córdoba,CASILLAS,20,37.85813984,-4.81208447,0.0,24.6,24.6,-24.6
2022-06-01,01 - Andalucía,Córdoba,CEPANSA,66,37.90230621,-4.75825963,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,CEPANSA,20,37.90230621,-4.75825963,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,CORDBILL,66,37.36999633,-4.74898899,0.0,15.3,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,CORDBILL,25,37.36999633,-4.74898899,0.0,17.5,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,CRUZJUAR,66,37.89523782,-4.77995067,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,CRUZJUAR,20,37.89523782,-4.77995067,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,DANIEL_T,132,38.35713544,-4.8288095,0.0,39.2,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,EGABRENS,132,37.47063838,-4.49571596,0.0,21.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,ESPEJO,132,37.65036571,-4.57791394,0.0,68.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,ESPEJO,66,37.65036571,-4.57791394,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,ESPEJO,25,37.65036571,-4.57791394,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,GENILCAB,132,37.35748361,-4.72419417,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,GRANCAPI,66,37.88599537,-4.79455528,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,GRANCAPI,20,37.88599537,-4.79455528,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,HINOJOSA,66,38.48766897,-5.13320697,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,HINOJOSA,20,38.48766897,-5.13320697,0.0,4.1,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,HUERTFIG,66,37.89757895,-4.81578519,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,HUERTFIG,20,37.89757895,-4.81578519,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,IZNAJAR,132,37.27449565,-4.38709561,0.0,76.8,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,LANCHA,132,37.91677115,-4.70997856,0.0,53.8,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,LANCHA,66,37.91677115,-4.70997856,0.0,55.1,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,LANCHA,20,37.91677115,-4.70997856,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,LUCENA,132,37.42576246,-4.47918325,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,LUCENA,66,37.42576246,-4.47918325,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,LUCENA,25,37.42576246,-4.47918325,0.0,5.3,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,MOCHOS,66,37.83509966,-4.97575845,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,MOCHOS,15,37.83509966,-4.97575845,0.0,10.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,MONTILLA,66,37.60563368,-4.67679879,0.0,28.2,28.2,-28.2
2022-06-01,01 - Andalucía,Córdoba,MONTILLA,25,37.60563368,-4.67679879,0.0,16.7,9.6,-9.6
2022-06-01,01 - Andalucía,Córdoba,MONTILLA,15,37.60563368,-4.67679879,0.0,10.0,10.0,-10.0
2022-06-01,01 - Andalucía,Córdoba,MORATALL,132,37.78976278,-5.20525606,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,OUTOKUMP,66,37.8784501,-4.81127117,0.0,0.9,0.9,-0.9
2022-06-01,01 - Andalucía,Córdoba,PABELLON,132,37.96470333,-4.48585842,0.0,100.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,PALMARIO,66,37.74075547,-5.28714111,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,PALMARIO,15,37.74075547,-5.28714111,0.0,8.8,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,PALOMAS,66,37.39218493,-4.51449925,0.0,27.1,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,PALOMAS,25,37.39218493,-4.51449925,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,PATAMULO,132,37.45212612,-4.81477329,0.0,27.1,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,PENARROY,66,38.29462637,-5.27622871,0.0,6.8,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,PENARROY,20,38.29462637,-5.27622871,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,PENARROY,15,38.29462637,-5.27622871,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,PONIENTE,66,37.88663779,-4.80918902,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,PONIENTE,20,37.88663779,-4.80918902,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,POSADAS,132,37.80791384,-5.09991637,0.0,49.9,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,POSADAS,66,37.80791384,-5.09991637,0.0,61.9,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,POSADAS,15,37.80791384,-5.09991637,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,PRIEGO,66,37.43308607,-4.19449048,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,PRIEGO,25,37.43308607,-4.19449048,0.0,8.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,PROCERAN,66,37.45759076,-4.69949023,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,PROCERAN,15,37.45759076,-4.69949023,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,PTE_NUEV,132,38.11081016,-4.93209407,0.0,157.1,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,PTE_NUEV,66,38.11081016,-4.93209407,0.0,33.6,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,PTE_NUEV,20,38.11081016,-4.93209407,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,RIVERO,132,37.80244883,-5.14178518,0.0,20.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,SANTUARI,66,37.880265,-4.75469246,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,SANTUARI,20,37.880265,-4.75469246,0.0,37.8,37.8,-37.8
2022-06-01,01 - Andalucía,Córdoba,SOLDADO,66,38.37110238,-5.0020918,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,SOLDADO,20,38.37110238,-5.0020918,0.0,1.9,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,SRAFAELN,66,37.95567678,-4.62882825,0.0,4.2,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,TORRECIL,66,37.85461983,-4.78228994,0.0,10.0,10.0,-10.0
2022-06-01,01 - Andalucía,Córdoba,TORRECIL,20,37.85461983,-4.78228994,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,VETEJAR,66,37.23638414,-4.57369209,0.0,18.3,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,VETEJAR,25,37.23638414,-4.57369209,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,VILLARIO,66,37.98902071,-4.31256353,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,VILLARIO,25,37.98902071,-4.31256353,0.0,1.9,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,VILLFRAN,66,37.95586042,-4.59904066,0.0,4.3,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,VIRRUBIA,66,37.85028617,-4.91255791,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,VIRRUBIA,20,37.85028617,-4.91255791,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,VIRRUBIA,15,37.85028617,-4.91255791,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,VVACORDO,66,38.32753888,-4.63489862,0.0,3.5,0.0,0.0
2022-06-01,01 - Andalucía,Córdoba,VVACORDO,20,38.32753888,-4.63489862,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,ACCITANA,66,37.33117813,-3.0894169,0.0,9.9,0.0,0.0
2022-06-01,01 - Andalucía,Granada,ACCITANA,20,37.33117813,-3.0894169,0.0,10.4,1.0,-1.0
2022-06-01,01 - Andalucía,Granada,ALDEIRE,66,37.22206409,-3.06822088,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,ALDEIRE,20,37.22206409,-3.06822088,0.0,6.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,ALHAMA,66,36.99868158,-3.99124486,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,ALHAMA,20,36.99868158,-3.99124486,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,ALMUNECA,66,36.76358564,-3.69288537,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,ALMUNECA,20,36.76358564,-3.69288537,0.0,8.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,ATARFE,66,37.22515261,-3.69732098,0.0,67.6,67.6,-67.6
2022-06-01,01 - Andalucía,Granada,ATARFE,20,37.22515261,-3.69732098,0.0,45.0,45.0,-45.0
2022-06-01,01 - Andalucía,Granada,BAZA,132,37.4949585,-2.75872164,0.0,30.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,BAZA,66,37.4949585,-2.75872164,0.0,6.6,0.0,0.0
2022-06-01,01 - Andalucía,Granada,BAZA,20,37.4949585,-2.75872164,0.0,3.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,BOMBA,66,37.16787943,-3.58786886,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,BOMBA,20,37.16787943,-3.58786886,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,CAMINORO,66,37.17617766,-3.62073936,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,CAMINORO,20,37.17617766,-3.62073936,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,CAMPUS,66,37.14500932,-3.60826543,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,CAMPUS,20,37.14500932,-3.60826543,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,CANALES,20,37.15984789,-3.48382111,0.0,8.8,0.0,0.0
2022-06-01,01 - Andalucía,Granada,CAPARACE,132,37.26795213,-3.72627362,0.0,39.2,0.0,0.0
2022-06-01,01 - Andalucía,Granada,CELULOSA,66,36.73092859,-3.54263013,0.0,22.6,0.0,0.0
2022-06-01,01 - Andalucía,Granada,CELULOSA,20,36.73092859,-3.54263013,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,CH.DUQUE,66,36.91283749,-3.36890359,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,CONJURO,66,36.73999124,-3.41469723,0.0,30.6,0.0,0.0
2022-06-01,01 - Andalucía,Granada,DARRO,66,37.33039911,-3.25856265,0.0,20.5,0.0,0.0
2022-06-01,01 - Andalucía,Granada,DARRO,20,37.33039911,-3.25856265,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,DURCAL,66,37.00851005,-3.55618121,0.0,8.2,0.0,0.0
2022-06-01,01 - Andalucía,Granada,DURCAL,20,37.00851005,-3.55618121,0.0,15.8,0.0,0.0
2022-06-01,01 - Andalucía,Granada,FARGUE,132,37.1964449,-3.57626515,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,FARGUE,66,37.1964449,-3.57626515,0.0,74.8,49.8,-49.8
2022-06-01,01 - Andalucía,Granada,FARGUE,20,37.1964449,-3.57626515,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,GABIAS,66,37.14612694,-3.67044324,0.0,124.2,51.0,-51.0
2022-06-01,01 - Andalucía,Granada,GABIAS,20,37.14612694,-3.67044324,0.0,55.0,50.0,-50.0
2022-06-01,01 - Andalucía,Granada,GRELVA,66,37.17800575,-3.635652,0.0,37.8,0.0,0.0
2022-06-01,01 - Andalucía,Granada,GUADIX,66,37.3086177,-3.12985237,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,GUADIX,20,37.3086177,-3.12985237,0.0,11.3,0.0,0.0
2022-06-01,01 - Andalucía,Granada,GUALCHOS,66,36.73844887,-3.37733233,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,GUALCHOS,20,36.73844887,-3.37733233,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,HUESCAR,66,37.79786987,-2.54321958,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,HUESCAR,20,37.79786987,-2.54321958,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,IZBOR,66,36.84054499,-3.51768137,0.0,12.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,IZNALLOZ,66,37.38070864,-3.53212825,0.0,23.0,23.0,-23.0
2022-06-01,01 - Andalucía,Granada,IZNALLOZ,20,37.38070864,-3.53212825,0.0,2.7,2.7,-2.7
2022-06-01,01 - Andalucía,Granada,JABALCON,132,37.5825342,-2.83358381,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,JABALCON,20,37.5825342,-2.83358381,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,JUNCARIL,66,37.23636252,-3.64761036,0.0,49.0,30.0,-30.0
2022-06-01,01 - Andalucía,Granada,JUNCARIL,20,37.23636252,-3.64761036,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,LECRIN,66,36.96248278,-3.55266532,0.0,18.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,LOJA,132,37.1822957,-4.17439391,0.0,35.7,0.0,0.0
2022-06-01,01 - Andalucía,Granada,LOJA,66,37.1822957,-4.17439391,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,LOJA,20,37.1822957,-4.17439391,0.0,6.0,6.0,-6.0
2022-06-01,01 - Andalucía,Granada,MOTRIL,132,36.73221773,-3.54185762,0.0,48.8,0.0,0.0
2022-06-01,01 - Andalucía,Granada,ORGIVA,132,36.8948465,-3.42114754,0.0,32.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,ORGIVA,66,36.8948465,-3.42114754,0.0,28.8,0.0,0.0
2022-06-01,01 - Andalucía,Granada,ORGIVA,20,36.8948465,-3.42114754,0.0,11.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,OTURA,66,37.08612022,-3.61908854,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,OTURA,20,37.08612022,-3.61908854,0.0,13.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,PAMPANEI,66,36.94173011,-3.36237391,0.0,23.2,0.0,0.0
2022-06-01,01 - Andalucía,Granada,PAMPANEI,20,36.94173011,-3.36237391,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,PETRA,132,37.23315775,-4.01677268,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,PETRA,20,37.23315775,-4.01677268,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,PMARTINE,66,37.50339073,-3.23495004,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,PMARTINE,20,37.50339073,-3.23495004,0.0,3.2,0.0,0.0
2022-06-01,01 - Andalucía,Granada,PRADOLLA,66,37.09449739,-3.40146559,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,PRADOLLA,20,37.09449739,-3.40146559,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,PULIANAS,66,37.21700996,-3.6104266,0.0,83.0,50.0,-50.0
2022-06-01,01 - Andalucía,Granada,PULIANAS,20,37.21700996,-3.6104266,0.0,5.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,S_ANTONI,66,37.18569136,-3.59887271,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,S_ANTONI,20,37.18569136,-3.59887271,0.0,5.0,5.0,-5.0
2022-06-01,01 - Andalucía,Granada,S_ISABEL,66,36.74567394,-3.55259802,0.0,24.6,0.0,0.0
2022-06-01,01 - Andalucía,Granada,S_ISABEL,20,36.74567394,-3.55259802,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,SANTA_FE,66,37.18360978,-3.73764956,0.0,51.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,SANTA_FE,20,37.18360978,-3.73764956,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,SIERRASU,66,37.2457266,-3.75889829,0.0,34.6,0.0,0.0
2022-06-01,01 - Andalucía,Granada,SIERRASU,20,37.2457266,-3.75889829,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,TABLATE,66,36.91797335,-3.51844685,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,TABLATE,20,36.91797335,-3.51844685,0.0,19.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,VALCAIRE,132,36.99141382,-3.68923122,0.0,64.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,ZAIDIN,66,37.14399036,-3.59304178,0.0,28.0,0.0,0.0
2022-06-01,01 - Andalucía,Granada,ZAIDIN,20,37.14399036,-3.59304178,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Huelva,ALMONTE,66,37.27269446,-6.54353358,0.0,10.0,10.0,-10.0
2022-06-01,01 - Andalucía,Huelva,ALMONTE,15,37.27269446,-6.54353358,0.0,8.4,0.0,0.0
2022-06-01,01 - Andalucía,Huelva,ALQUERIA,66,37.31217585,-6.85818679,0.0,47.0,0.0,0.0
2022-06-01,01 - Andalucía,Huelva,ALQUERIA,15,37.31217585,-6.85818679,0.0,7.1,0.0,0.0
2022-06-01,01 - Andalucía,Huelva,AYAMONTE,66,37.21952137,-7.38009886,0.0,14.2,0.0,0.0
2022-06-01,01 - Andalucía,Huelva,AYAMONTE,15,37.21952137,-7.38009886,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Huelva,BOTA,66,37.20947048,-7.02793017,0.0,25.2,0.0,0.0
2022-06-01,01 - Andalucía,Huelva,BOTA,15,37.20947048,-7.02793017,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Huelva,CALANAS,66,37.64926997,-6.87412156,0.0,0.0,0.0,0.0
2022-06-01,01 - Andalucía,Huelva,CALANAS,15,37.64926997,-6.87412156,0.0,8.7,0.0,0.0
2022-06-01,01 - Andalucía,Huelva,CARTAYA,66,37.30016979,-7.11093041,0.0,12.0,0.0,0.0
